,Marca,Gasolina 95,Gasolina 98,Gasóleo A,Direccion,Poblacion,Horario,Fecha
6648,AVIA,1.299, ,1.189,C-629 (POLÍGONO LAS MERINDADES) km 62KMS,VILLARCAYO,L 07,2019-04-15 05:07:48.517707
6649,PETRONOR,1.409, ,1.289,"CARRETERA C-6318 KM. 43,4",ENTRAMBASAGUAS,L-D 08,2019-04-15 05:07:53.792089
6650,REPSOL,1.359, ,1.299,"CR C-6318, 34",SANTA CRUZ DE MENA,L-D 09,2019-04-15 05:08:01.866009
6651,BEROIL,1.289, ,1.239,"POLIGONO POLIGONO INDUSTRIAL PARCELA 9A, 9",SANTECILLA,L-D 24H,2019-04-15 05:08:08.817160
6652,"BV-CARBURANTES "" % DTO """,1.329, ,1.247,"CALLE F, 14",LERMA,L-D 24H,2019-04-15 05:08:18.840985
6653,BP LERMA,1.399,1.531,1.309,CARRETERA CTRA. LERMA/VILLALMANZO S/N KM. S/N,LERMA,L-D 24H,2019-04-15 05:08:23.996685
6654,REPSOL,1.349,1.489,1.299,"CARRETERA BU-111 CTRA. LERMA-S.MARIN RUBIALES KM. 28,500",ROA,L-D 08,2019-04-15 05:08:33.582471
6655,CORIDU, , ,1.269,CARRETERA SAN MARTIN DE RUBIALES KM. 1,ROA,L-V 09,2019-04-15 05:08:38.550396
6656,REPSOL,1.369,1.489,1.289,CARRETERA N-234 KM. 437,SALAS DE LOS INFANTES,L-D 07,2019-04-15 05:08:47.708973
6657,REPSOL,1.369,1.519,1.268,"CR N-120, 68",BELORADO,L-D 07,2019-04-15 05:08:53.615951
6658,REPSOL,1.339, ,1.269,"CARRETERA NACIONAL 120 KM. 66,9",BELORADO,L-D 09,2019-04-15 05:09:02.977726
6659,GALP,1.369,1.489,1.289,"CTRA. DE SORIA, S/N (CRTA. DE SORIA, S/N)",QUINTANAR DE LA SIERRA,L-S 08,2019-04-15 05:09:10.082648
6660,A.S. LA ESTACION DE ESPINOSA,1.349,1.489,1.289,"CALLE ESTACION, S/N",ESPINOSA DE LOS MONTEROS,L-D 07,2019-04-15 05:09:18.982329
6661,BEROIL,1.299, ,1.239,CARRETERA MADRID IRUN KM. 243,VILLAGONZALO PEDERNALES,L-D 24H,2019-04-15 05:09:24.380334
6662,SHELL,1.389,1.499,1.309,"CTRA.N-620 km 6,6",VILLAGONZALO PEDERNALES,L-D 24H,2019-04-15 05:09:31.497445
6663,REPSOL,1.399,1.539,1.329,"CR A-62, 5,7",VILLAGONZALO PEDERNALES,L-D 24H,2019-04-15 05:09:41.546167
6664,REPSOL,1.389,1.499,1.309,"CARRETERA MADRID-IRUN KM. 232,8",VILLAGONZALO PEDERNALES,L-D 07,2019-04-15 05:09:49.036991
6665,REPSOL,1.389,1.499,1.309,"CARRETERA NACIONAL A-1 KM. 232,8",VILLAGONZALO PEDERNALES,L-D 07,2019-04-15 05:09:58.858861
6666,REPSOL,1.339,1.479,1.269,"CR N-120, 162",MELGAR DE FERNAMENTAL,L 08,2019-04-15 05:10:04.062118
6667,BIESA, , ,1.23,"CALLE FERNAN GONZALEZ, 1",MELGAR DE FERNAMENTAL,L 09,2019-04-15 05:10:14.086283
6668,CEPSA,1.379,1.494,1.295,"C-627 km 39,5",VILLADIEGO,L 08,2019-04-15 05:10:18.445511
6669,NORPETROL,1.239, ,1.179,"CARRETERA ALBILLOS KM. 0,2",ARCOS,L-D 24H,2019-04-15 05:10:24.097758
6670,E.S. LAS BRUJAS,1.289, ,1.179,CARRETERA CL-629 KM. 35,CERNEGULA,L-D 07,2019-04-15 05:10:38.647513
6671,AN ENERGETICOS VENTAS DE ARMENTIA,1.29, ,1.25,"POLIGONO POLIGONO 517 PARCELA 19, S/N",ARMENTIA,L-D 24H,2019-04-15 05:10:49.148652
6672,AVIA,1.299, ,1.259,CARRETERA MIRANDA DE EBRO KM. 38,TREVIÑO,L-S 07,2019-04-15 05:10:54.153444
6673,REPSOL,1.389,1.489,1.294,CARRETERA CARRETERA NACIONAL 120 KM. 119,VILLALBILLA DE BURGOS,L-D 07,2019-04-15 05:11:03.598036
6674,AVIA,1.299, ,1.249,CTRA. LOGROÑO SANTANDER km 508,OÑA,L-V 07,2019-04-15 05:11:09.203843
6675,REPSOL,1.365,1.489,1.279,CARRETERA LOGROÑO/VIGO KM. 145,OLMILLOS DE SASAMON,L-S 07,2019-04-15 05:11:17.898932
6676,TOBALINOIL,1.259, ,1.228,"CARRETERA BU-530 KM. 11,800",QUINTANA MARTIN GALINDEZ,L-D 08,2019-04-15 05:11:24.231233
6677,REPSOL,1.379,1.499,1.309,CARRETERA N-120 KM. 106,CARDEÑAJIMENO,L-D 07,2019-04-15 05:11:34.249627
6678,REPSOL,1.339, ,1.269,"CARRETERA C-111 (ARANDA DE DUERO - SALAS) KM. 40,9",HUERTA DEL REY,L-D 08,2019-04-15 05:11:44.274606
6679,"E.S. BASURTO, S.L.",1.279,1.379,1.178,"CTRA. N-629 OÑA-SANTOÑA, KM. 7,7",TRESPADERNE,L-V 07,2019-04-15 05:11:54.183883
6680,PETRONOR,1.389, ,1.299,CARRETERA BU-P-4013 KM. 1,CASTROJERIZ,L-D 24H,2019-04-15 05:11:58.850232
6681,BIESA, , ,1.23,"CAMINO HERAS, S/N",CASTROJERIZ,L-V 09,2019-04-15 05:12:06.212122
6682,REPSOL,1.409,1.549,1.309,"CR C-629, 60",BERCEDO,L-D 07,2019-04-15 05:12:14.486833
6683,CEPSA,1.389,1.504,1.295,"A-1 km 152,8",FUENTESPINA,L-D 07,2019-04-15 05:12:22.712331
6684,VIVAR DEL CID,1.337,1.464,1.267,CARRETERA N-623 KM. 10,VIVAR DEL CID,L-D 07,2019-04-15 05:12:29.347974
6685,ES HERMANOS OLALLA,1.249, ,1.189,"POLIGONO POLIGONO INDUSTRIAL LAS ERAS ALTO DE LA PALOMERA, 5",PALACIOS DE LA SIERRA,L-D 24H,2019-04-15 05:12:36.979655
6686,VALCARCE,1.379, ,1.309,N-620 km 22,ESTEPAR,L-D 24H,2019-04-15 05:12:42.043943
6687,BEROIL,1.299, ,1.259,CARRETERA NACIONAL 620 KM. 20,ESTEPAR,L-D 24H,2019-04-15 05:12:49.461525
6688,CEPSA,1.349,1.464,1.259,"CARRETERA N-122 KM. 278,160",CASTRILLO DE LA VEGA,L-S 07,2019-04-15 05:12:54.391101
6689,REPSOL,1.339,1.479,1.269,"CARRETERA BU-101, KM. 7,5",SANTA MARIA DEL CAMPO,L-S 08,2019-04-15 05:12:59.404406
6690,PETRONOR,1.389,1.489,1.319,AUTOVIA A-1 KM. 171,GUMIEL DE IZAN,L-D 06,2019-04-15 05:13:09.463177
6691,GALP,1.334, ,1.274,CARRETERA BU-550 KM. 27,QUINCOCES DE YUSO,L-D 07,2019-04-15 05:13:14.468964
6692,BEROIL,1.299, ,1.259,CARRETERA A 62 KM. 14,BUNIEL,L-D 24H,2019-04-15 05:13:20.097312
6693,AVIA,1.293,1.383,1.199,"CTRA.N-623,BURGOS-SANTANDER km 83",CILLERUELO DE BEZANA,L-V 07,2019-04-15 05:13:26.087703
6694,BIESA,1.299, ,1.23,CARRETERA A BARRIO DE SAN FELICES EN SOTRESGUDO KM. 1,SOTRESGUDO,L-V 09,2019-04-15 05:13:34.037762
6695,PETRONOR,1.319,1.469,1.249,CARRETERA BU-910 KM. 24,CALERUEGA,L-D 24H,2019-04-15 05:13:39.512397
6696,CEPSA,1.372,1.472,1.288,"AUTOVIA A-1 KM. 149,3",MILAGROS,L-D 07,2019-04-15 05:13:47.283313
6697,REPSOL,1.369,1.479,1.299,"CR N-1, 302",PANCORBO,L-D 07,2019-04-15 05:13:54.436682
6698,REPSOL,1.409,1.515,1.309,"CARRETERA A-1, MADRID-BURGOS KM. 203,000",VILLALMANZO,L-D 24H,2019-04-15 05:14:01.559501
6699,REPSOL,1.409,1.509,1.309,"CARRETERA CRTA A-1, MADRID-BURGOS KM. 203",VILLALMANZO,L-D 24H,2019-04-15 05:14:08.696163
6700,COOP. ARLANZA, , ,1.217,"CARRETERA MADRID-IRUN EN VILLALMANZO KM. 203,8",VILLALMANZO,L-V 09,2019-04-15 05:14:14.604565
6701,AVIA,1.293, ,1.199,CARRETERA BU526 KM. 22,VALLEJO,L-D 08,2019-04-15 05:14:19.624118
6702,CARCEDOIL,1.277, ,1.197,"CALLE CALZADA, 1",CARCEDO DE BURGOS,L-D 24H,2019-04-15 05:14:29.643436
6703,REPSOL,1.339,1.479,1.289,"CR N-122, 257",VADOCONDES,L-S 07,2019-04-15 05:14:37.236156
6704,GALP,1.394,1.509,1.315,AUTOVIA A-62 KM. 40,BALBASES (LOS),L-S 08,2019-04-15 05:14:44.368346
6705,CEPSA,1.405,1.419,1.289,"CARRETERA NACIONAL 627 KM. 66,150",FUENCALIENTE DE LUCIO,L 07,2019-04-15 05:14:51.514705
6706,REPSOL,1.388,1.514,1.288,"CARRETERA N-627, BURGOS-AGUILAR DE CAMPOO KM. 51,550",BASCONCILLOS DEL TOZO,L-J 08,2019-04-15 05:14:58.637165
6707,GALP,1.389,1.499,1.309,"CARRETERA N-I KM. 228,3",SARRACIN,L-D 24H,2019-04-15 05:15:04.704860
6708,GALP,1.389,1.499,1.309,"CARRETERA N-I KM. 228,4",SARRACIN,L-D 24H,2019-04-15 05:15:09.712747
6709,SHELL,1.389, ,1.309,"AUTV.A-1 (N-234) km 225,5",SARRACIN,L-V 06,2019-04-15 05:15:14.725938
6710,BP,1.389,1.531,1.309,"AUTOVIA A-1 KM. 189,9",CILLERUELO DE ABAJO,L-D 24H,2019-04-15 05:15:19.740625
6711,BEROIL,1.299, ,1.259,CARRETERA N122 KM286 KM. 286,FUENTECEN,L-D 24H,2019-04-15 05:15:24.949989
6712,REPSOL,1.349,1.489,1.299,"CR BU-619, 26,1",OLMEDILLO DE ROA,L-S 07,2019-04-15 05:15:34.268529
6713,CEPSA,1.389,1.504,1.295,"N-I km 259,5",MONASTERIO DE RODILLA,L-D 06,2019-04-15 05:15:39.775759
6714,CEPSA,1.389,1.504,1.295,"AUTOVIA A-1 KM. 214,1",MADRIGALEJO DEL MONTE,L-D 07,2019-04-15 05:15:44.784963
6715,"BEROIL, S.L.",1.299, ,1.259,N-I km 249,RUBENA,L-D 07,2019-04-15 05:15:50.643691
6716,CEPSA,1.369,1.479,1.299,"CARRETERA N-620A KM. 32,3",VILLANUEVA DE LAS CARRETAS,L-D 00,2019-04-15 05:15:55.676373
6717,CEPSA,1.392,1.497,1.298,"AUTOVIA A-1 KM. 146,7",PARDILLA,L-D 07,2019-04-15 05:16:24.856368
6718,PINAROIL S.L.,1.299, ,1.199,CARRETERA BURGOS-SAGUNTO KM. S/N,REVILLA (LA),L-V 08,2019-04-15 05:16:49.903400
6719,SHELL,1.389, ,1.329,"CARRETERA NACIONAL ,1 KM. 256",QUINTANAPALLA,L 07,2019-04-15 05:17:00.562241
6720,REPSOL,1.399,1.499,1.329,"AU AP-1 (DCHA), 12",QUINTANAPALLA,L-D 24H,2019-04-15 05:17:09.105486
6721,REPSOL,1.399,1.499,1.329,"AU AP-1 (IZDA), 12",QUINTANAPALLA,L-D 24H,2019-04-15 05:17:19.962382
6722,CEPSA,1.399,1.514,1.319,"AUTOPISTA AP-1 (MRG.IZDO.) KM. 63,5",AMEYUGO,L-D 24H,2019-04-15 05:17:27.336745
6723,CEPSA,1.399,1.514,1.319,"AUTOPISTA AP-1 (MRG.DCHO.) KM. 63,5",AMEYUGO,L-D 24H,2019-04-15 05:17:32.252322
6724,REPSOL,1.389,1.529,1.319,"AUTOVIA A-62 KM. 16,7",FRANDOVINEZ,L-D 07,2019-04-15 05:17:37.306821
6725,E.S.FERREIRA,1.296,1.396,1.226,"CR N-625, 337",BERBERANA,L-J 08,2019-04-15 05:17:41.874366
6726,GALP,1.389,1.499,1.309,"AUTOVIA A-2 KM. 176,6",OQUILLAS,L-D 07,2019-04-15 05:17:48.734868
6727,BP,1.359,1.479,1.299,AUTOVIA A-62 KM. 34,VILLAZOPEQUE,L 07,2019-04-15 05:17:55.029904
6728,REPSOL,1.389,1.489,1.319,"CR A-1, 187,7",FONTIOSO,L-D 06,2019-04-15 05:17:59.834454
6729,SHELL,1.389,1.499,1.309,AUTV.A-1 km 190,FONTIOSO,L-D 24H,2019-04-15 05:18:05.874602
6730,EL TREBOL,1.294,1.354,1.194,(EL TREBOL) CTRA. FREGENEDA Nº 12-22 SALAMANCA,SALAMANCA,L-S 07,2019-04-15 05:18:15.061346
6731,CEPSA,1.319,1.434,1.249,"CALZADA MEDINA, 81",SALAMANCA,L-D 06,2019-04-15 05:18:24.377062
6732,REPSOL,1.349, ,1.279,"AVENIDA MIRAT, 40",SALAMANCA,L 07,2019-04-15 05:18:30.089307
6733,REPSOL,1.369,1.499,1.279,"CL AVENIDA RAIMUNDO BORGO¿A, 48 I",SALAMANCA,L-D 06,2019-04-15 05:18:35.098706
6734,REPSOL,1.369,1.499,1.279,"CL AVDA. SAN AGUSTIN, 78",SALAMANCA,L-J 06,2019-04-15 05:18:40.291208
6735,RONDA OESTE,1.21,1.262,1.085,"AVENIDA LUIS DE CAMOENS, 20",SALAMANCA,L-D 07,2019-04-15 05:18:45.122081
6736,REPSOL,1.369,1.509,1.289,"CALLE ANTONIO LOPEZ BORRASCA, 2",SALAMANCA,L-D 07,2019-04-15 05:18:51.020682
6737,CAMPSA,1.369,1.509,1.289,CARRETERA N-630 KM. 338,SALAMANCA,L-D 24H,2019-04-15 05:19:04.112001
6738,REPSOL,1.369,1.509,1.289,CARRETERA N-630 KM. 342,SALAMANCA,L-D 06,2019-04-15 05:19:13.305504
6739,REPSOL,1.369,1.509,1.289,"CALLE REYES DE ESPAÑA, 38",SALAMANCA,L-D 07,2019-04-15 05:19:20.306982
6740,REPSOL,1.359, ,1.269,CARRETERA N 620 KM. 244,SALAMANCA,L-D 07,2019-04-15 05:19:27.596150
6741,REPSOL,1.369,1.509,1.289,"AVENIDA LASALLE, 200",SALAMANCA,L-D 06,2019-04-15 05:19:34.724592
6742,REPSOL,1.369,1.499,1.289,"AVENIDA ALDEHUELA, 10",SALAMANCA,L-D 06,2019-04-15 05:19:40.215132
6743,REPSOL,1.369,1.509,1.289,"CL BA, CHAMBERÍ-CR FREGENEDA,45",SALAMANCA,L-D 07,2019-04-15 05:19:44.733609
6744,LOW COST CARBURANTES,1.21, ,1.085,"CARRETERA CL-517 SALAMANCA-VITIGUDINO KM. 1,1",SALAMANCA,L-D 24H,2019-04-15 05:19:59.957741
6745,GALP,1.299, ,1.239,CARRETERA N-501 KM14-16 KM. 14,SANTA MARTA DE TORMES,L-D 24H,2019-04-15 05:20:20.458729
6746,REPSOL,1.359,1.489,1.289,"CARRETERA MADRID KM. 89,4000",SANTA MARTA DE TORMES,L 07,2019-04-15 05:20:50.351565
6747,SHELL,1.319,1.459,1.259,"CARRETERA C-510 KM. 1,3",SANTA MARTA DE TORMES,L-D 06,2019-04-15 05:21:14.875226
6748,GALP,1.279,1.449,1.229,"CARRETERA CL-510 KM. 3,500",SANTA MARTA DE TORMES,L-D 07,2019-04-15 05:21:21.146035
6749,REPSOL,1.379,1.479,1.319,CARRETERA N-630 KM. 412,BEJAR,L-D 07,2019-04-15 05:21:27.822922
6750,REPSOL,1.379,1.479,1.319,"CL CRTA DE SALAMANCA, 3",BEJAR,L-D 24H,2019-04-15 05:21:45.455224
6751,REPSOL,1.389,1.513,1.329,"CARRETERA N-620 KM. 313,3",VALDECARPINTEROS,L-D 24H,2019-04-15 05:22:00.482330
6752,CAMPSA,1.379,1.519,1.319,"AVENIDA PORTUGAL, 47",CIUDAD RODRIGO,L-D 06,2019-04-15 05:22:05.562475
6753,PGS,1.299, ,1.239,CARRETERA SALAMANCA KM. 320,CIUDAD RODRIGO,L-D 24H,2019-04-15 05:22:15.507514
6754,CAMPSA,1.379,1.519,1.319,"AVENIDA SALAMANCA, S/N",CIUDAD RODRIGO,L-D 24H,2019-04-15 05:22:20.521528
6755,ASTASA, , ,1.295,CRTA. N-620 km 322,CIUDAD RODRIGO,L 09,2019-04-15 05:22:25.584800
6756,GALP,1.358, ,1.269,"CTRA. N-620 km 327,407",CIUDAD RODRIGO,L-D 07,2019-04-15 05:22:30.539359
6757,CEPSA,1.357, ,1.277,"CARRETERA LEDESMA KM. 9,5",VILLAMAYOR,L-D 07,2019-04-15 05:22:35.551440
6758,REPSOL,1.369,1.499,1.279,"CR C-300 5,4",VILLAMAYOR,L-D 07,2019-04-15 05:22:45.292605
6759,Q8,1.279, ,1.237,"CALLE VERTICAL V, 20",CARBAJOSA DE LA SAGRADA,L-D 24H,2019-04-15 05:22:50.713758
6760,GMOIL,1.219, ,1.109,"CALLE PRIMERA, S/N",CARBAJOSA DE LA SAGRADA,L-D 24H,2019-04-15 05:22:55.580184
6761,CEPSA,1.369,1.484,1.285,"AVENIDA CARBAJOSA, 10",CARBAJOSA DE LA SAGRADA,L-D 06,2019-04-15 05:23:00.589439
6762,REPSOL,1.368,1.508,1.288,"CALLE SEGUNDA, 9",CARBAJOSA DE LA SAGRADA,L-D 24H,2019-04-15 05:23:05.603820
6763,E.LECLERC,1.21,1.262,1.085,"AVDA. E. LECLERC, Nº2 (C.C. E.LECLERC)",CARBAJOSA DE LA SAGRADA,L-D 24H,2019-04-15 05:23:10.609931
6764,MONTE LA REINA,1.349,1.449,1.289,"CARRETERA CAÑIZAL PIEDRAHITA KM. 38,20",PEÑARANDA DE BRACAMONTE,L-D 24H,2019-04-15 05:23:15.619534
6765,REPSOL,1.349,1.479,1.279,"CR C-519, 4 I",VILLARES DE LA REINA,L 07,2019-04-15 05:23:20.630209
6766,REPSOL,1.369,1.499,1.279,CL CTRA.VALLADOLIDPG.LOS VILLA 2 D,VILLARES DE LA REINA,L-D 07,2019-04-15 05:23:25.637121
6767,ECU VILLARES,1.243, ,1.163,"CAMINO CABRERIZOS, 55",POLIGONO INDUSTRIAL LOS VILLARES,L-D 24H,2019-04-15 05:23:30.646762
6768,USC,1.243, ,1.163,"AVENIDA FUENTESAUCO, S/N",POLIGONO INDUSTRIAL LOS VILLARES,L-D 24H,2019-04-15 05:23:35.654826
6769,AUTONET&OIL;,1.21, ,1.085,CARRETERA VALLADOLID KM. 85,POLIGONO INDUSTRIAL LOS VILLARES,L-D 24H,2019-04-15 05:23:42.386074
6770,CAMPSA,1.369,1.499,1.279,CARRETERA N-630 KM. 334,ALDEASECA DE ARMUÑA,L-D 07,2019-04-15 05:23:49.499985
6771,C.T. GUIJUELO, , ,1.279,"CALLE FILIBERTO VILLALOBOS, 4",GUIJUELO,L-D 24H,2019-04-15 05:23:55.689287
6772,REPSOL,1.379,1.519,1.299,"CALLE FILIBERTO VILLALOBOS, 215",GUIJUELO,L-V 07,2019-04-15 05:24:00.945574
6773,PETRONOR,1.349, ,1.299,"CALLE JUAN PABLO II, 20",ALBA DE TORMES,L 07,2019-04-15 05:24:05.714555
6774,E.S. CABRERIZOS,1.369, ,1.279,"CARRETERA DE ALDEALENGUA SA-804 KM. 0,500",CABRERIZOS,L-D 07,2019-04-15 05:24:10.718954
6775,CEPSA,1.339,1.454,1.269,CARRETERA FREGENEDA KM. 68,VITIGUDINO,L-D 07,2019-04-15 05:24:18.022439
6776,PGS,1.269, ,1.199,"CALLE VIA DE SERVICIO , PARCELA 2J, S/N",VITIGUDINO,L-D 24H,2019-04-15 05:24:24.145936
6777,CEPSA,1.379, ,1.299,CARRETERA SALAMANCA-VALLADOLID KM. 9,CASTELLANOS DE MORISCOS,L-D 07,2019-04-15 05:24:30.767120
6778,CEPSA,1.349, ,1.285,"PLAZA MERCADO, S/N",LEDESMA,L 07,2019-04-15 05:24:35.828593
6779,63182867,1.349,1.479,1.279,CARRETERA ESTACION KM. 89,LUMBRALES,L-V 07,2019-04-15 05:24:40.781435
6780,SNOIL,1.258,1.358,1.188,"CALLE ANTONIO GAUDI, 1",ALDEATEJADA,L-D 24H,2019-04-15 05:24:50.802546
6781,AVIA,1.359, ,1.289,"CARRERA ENCINAS DE ABAJO-CANTALAPIEDRA, 11,2000",VILLORIA,S-D 08,2019-04-15 05:24:55.834802
6782,CEPSA,1.389,1.504,1.299,"CARRETERA NACIONAL620 KM. 291,6",FUENTE DE SAN ESTEBAN (LA),L 07,2019-04-15 05:25:01.079786
6783,PETRONOR,1.349,1.489,1.279,"CALLE SAN GREGORIO, 21",MACOTERA,L-D 08,2019-04-15 05:25:05.826090
6784,REPSOL,1.369,1.509,1.289,CARRETERA N-501 KM. 84,CALVARRASA DE ABAJO,L-V 07,2019-04-15 05:25:10.839366
6785,SANTIAGO HERNANDEZ,1.369,1.509,1.299,"CTRA SALAMANCA - LA ALBERCA (CARRETERA km 75,2)",ALBERCA (LA),L 07,2019-04-15 05:25:15.845603
6786,CEPSA,1.368,1.478,1.269,"CARRETERA N-620 KM. 351,500",FUENTES DE OÑORO,L-D 24H,2019-04-15 05:25:21.086493
6787,CEPSA,1.368,1.478,1.269,"CARRETERA N-620 KM. 351,500",FUENTES DE OÑORO,L-D 24H,2019-04-15 05:25:21.309841
6788,GALP,1.368,1.478,1.269,"CARRETERA N-620 KM. 351,0",NUEVO POBLADO,L-D 08,2019-04-15 05:25:25.867697
6789,CEPSA,1.379,1.494,1.309,CARRETERA N-620 KM. 348,NUEVO POBLADO,L-D 24H,2019-04-15 05:25:35.465979
6790,REPSOL,1.339, ,1.269,"RONDA ESTE, S/N",CANTALAPIEDRA,L-V 08,2019-04-15 05:25:40.295327
6791,CEPSA,1.369,1.429,1.299,"CALLE JUAN CARLOS I, 71",LINARES DE RIOFRIO,L 08,2019-04-15 05:25:45.897290
6792,REPSOL,1.379,1.539,1.299,"AVENIDA ABUSEJO, 5",TAMAMES,L-D 07,2019-04-15 05:25:51.018382
6793,EESS GASOLIVIA,1.3,1.362,1.179,CARRETERA BURGOS A PORTUGAL KM. 251,MONTE LA RAD,L-D 24H,2019-04-15 05:25:56.884361
6794,LA FLECHA,1.289, ,1.229,"CARRETERA AVDA SALAMANCA 52-56 KM. 9,800",ALDEALENGUA,L-D 08,2019-04-15 05:26:04.035333
6795,AVIA,1.359, ,1.289,"CR N-501, 77 I",ENCINAS DE ABAJO,L 06,2019-04-15 05:26:10.157760
6796,REPSOL,1.359, ,1.279,CARRETERA NACIONAL 630 KM. 326,CALZADA DE VALDUNCIEL,L-D 07,2019-04-15 05:26:15.989790
6797,REPSOL,1.399,1.499,1.319,AUTOVIA A-66 KM. 348,ARAPILES,L-D 24H,2019-04-15 05:26:20.995837
6798,REPSOL,1.399,1.499,1.319,"CARRETERA SA-CV-70 KM. 1,650",ARAPILES,L-D 07,2019-04-15 05:26:26.004853
6799,LAS TORRES,1.399,1.499,1.319,CARRETERA N-630 KM. 347,TORRES (LAS),L-V 07,2019-04-15 05:26:31.536067
6800,EL TREBOL,1.294,1.354,1.194,"*EL TREBOL* CR.ALBA DE TORMES-PIEDRAHITA KM 5.200 km 8,7",CALVARRASA DE ARRIBA,L-S 07,2019-04-15 05:26:36.022784
6801,REPSOL,1.379, ,1.269,"CR C-526, 90 D",ROBLEDA,L-S 07,2019-04-15 05:26:41.035663
6802,CEPSA,1.369,1.449,1.289,"AUTOVIA A50 KM. 86,700",FRANCOS VIEJO,L 07,2019-04-15 05:26:56.059743
6803,CEPSA,1.389,1.504,1.299,AUTOVIA A-62 KM. 297,MARTIN DE YELTES,L-D 08,2019-04-15 05:27:00.341846
6804,CEPSA,1.389,1.504,1.299,AUTOVIA A-62 KM. 297,MARTIN DE YELTES,L-D 08,2019-04-15 05:27:00.515176
6805,CEPSA,1.358,1.458,1.278,"CARRETERA N-630 KM. 423,90",PUERTO DE BEJAR,L 08,2019-04-15 05:27:06.076094
6806,LIBRE, , ,1.194,"AVENIDA PAZ, 1",VALDECARROS,L 08,2019-04-15 05:27:11.086426
6807,REPSOL,1.359, ,1.279,CARRETERA SA-314 KM.,MASUECO,L-D 08,2019-04-15 05:27:16.103409
6808,GASOLINERA VILLAFLORES,1.268, ,1.228,"CARRETERA CTRA.SA-812 KM 27,I KM. 28",VILLAFLORES,L-D 24H,2019-04-15 05:27:21.105988
6809,REPSOL,1.389, ,1.319,AUTOVIA A62 KM. 214,ALDEANUEVA DE FIGUEROA,L-D 24H,2019-04-15 05:27:26.114137
6810,GALP,1.389,1.499,1.309,AUTOVIA A62 KM. 275,ALDEHUELA DE LA BOVEDA,L-S 08,2019-04-15 05:27:31.121043
6811,EL TREBOL,1.294,1.354,1.194,"(EL TREBOL) AVD. JOSE ANTONIO Nº 7 (SALAMANCA-CORIA km 30,4)",VECINOS,L-S 07,2019-04-15 05:27:35.799787
6812,GALP,1.358, ,1.278,"CARRETERA N 630 KM. 359,2",CUATRO CALZADAS,L-D 08,2019-04-15 05:27:41.135874
6813,"ESTACION DE SERVICIO PRIETO, S.L.",1.289,1.389,1.219,CTRA. C-517 km 49,VILLAR DE PERALONSO,L-D 07,2019-04-15 05:27:45.535671
6814,CEPSA,1.369,1.484,1.299,CARRETERA N-620 KM. 341,ESPEJA,L-D 08,2019-04-15 05:27:51.155878
6815,REPSOL,1.349,1.429,1.279,"CTRA. N-630 KM 372, D",FRESNO-ALHANDIGA,L-D 07,2019-04-15 05:27:56.086561
6816,REPSOL,1.369, ,1.269,"CARRETERA SA 316 KM. 0,100",TRABANCA,L-D 08,2019-04-15 05:28:01.807199
6817,REPSOL,1.349,1.449,1.279,CARRETERA C-510 KM. 41,HORCAJO-MEDIANERO,L-V 08,2019-04-15 05:28:10.226229
6818,REPSOL,1.389,1.499,1.307,AUTOVIA A-62 KM. 269,ROBLIZA DE COJOS,L-D 24H,2019-04-15 05:28:16.224318
6819,CEPSA,1.358,1.458,1.278,AUTOVIA A-66 KM. 375,MONTEJO,L-D 24H,2019-04-15 05:28:25.666939
6820,"EUMOGAS, SL",1.297,1.389,1.228,"CARRETERA CL-517 KM. 22,500",VILLARMAYOR,L-D 06,2019-04-15 05:28:31.249462
6821,GALP,1.389,1.499,1.309,"Ctra. N-620 km 256,400",CALZADA DE DON DIEGO,L-D 07,2019-04-15 05:28:36.255309
6822,CEPSA,1.379,1.494,1.299,A-62 km 225,PEDROSILLO EL RALO,L-D 06,2019-04-15 05:28:41.268800
6823,CEPSA,1.389,1.504,1.309,AUTOVIA A-62 KM. 225,PEDROSILLO EL RALO,L-D 24H,2019-04-15 05:28:46.300200
6824,GALP,1.349,1.479,1.279,"AVENIDA ANTIBIOTICOS, S/N",LEON,L-D 07,2019-04-15 05:28:51.280270
6825,E-LECLERC,1.265, ,1.175,"AVENIDA ANTIBIOTICOS, 41",LEON,L-D 24H,2019-04-15 05:28:56.433820
6826,PASO HONROSO,1.269,1.369,1.239,CARRETERA VILECHA-TR KM. S/N,LEON,L-D 24H,2019-04-15 05:29:01.306852
6827,REPSOL,1.349,1.479,1.279,CARRETERA N-630 KM. 149,ARMUNIA,L-D 06,2019-04-15 05:29:06.313754
6828,REPSOL,1.349,1.479,1.279,CARRETERA N-630 KM. 149,ARMUNIA,L-D 06,2019-04-15 05:29:06.484113
6829,PASO HONROSO,1.269,1.369,1.239,"AVENIDA PAIS LEONES, 12",LEON,L-V 07,2019-04-15 05:29:14.573858
6830,VALCARCE,1.359, ,1.289,"AVENIDA AGUSTINOS, 27",LEON,L-D 07,2019-04-15 05:29:21.357957
6831,SHELL,1.319,1.459,1.269,"AVENIDA PORTUGAL, S/N",LEON,L-D 06,2019-04-15 05:29:26.367435
6832,REPSOL,1.349,1.479,1.279,"AVENIDA SAENZ DE MIERA S/N, S/N",LEON,L-D 10,2019-04-15 05:29:31.817081
6833,REPSOL,1.379,1.519,1.299,"CL CRUZ ROJA DE LEON, S.N.",LEON,L-D 24H,2019-04-15 05:29:36.392084
